Timestamp,Model,Num_Replicas,Tensor_Parallel,Pipeline_Parallel,Max_Batch_Tokens,Max_Num_Seqs,Concurrency,QPS,Max_Tokens,Temperature,Top_P,Total_Gen_Avg,Total_Gen_P50,Total_Gen_P90,Total_Gen_P99,First_Token_Avg,First_Token_P50,First_Token_P90,First_Token_P99,Inter_Token_Avg,Inter_Token_P50,Inter_Token_P90,Inter_Token_P99,Schedule_Delay_Avg,Schedule_Delay_P50,Schedule_Delay_P90,Schedule_Delay_P99,E2E_Latency_Avg,E2E_Latency_P50,E2E_Latency_P90,E2E_Latency_P99,Throughput,Total_Requests,Total_Input_Tokens,Total_Output_Tokens
run_20250820_072830,Qwen/Qwen2.5-1.5B,2,1,1,512,512,8,29.0,3,0.7,0.9,76.41780138015747,73.24779033660889,94.58856582641602,140.76273679733268,38.95304123560587,37.18996047973633,52.36544609069825,78.02451133728017,18.730759620666504,16.426563262939453,25.951862335205085,35.327792167663574,0.8141040802001953,0.7814168930053711,1.1615514755249023,1.4339041709899893,77.23190546035767,73.96173477172852,95.1838731765747,141.4618515968322,70.56902163542324,300,90561,900
run_20250820_072907,Qwen/Qwen2.5-1.5B,4,1,1,512,512,8,29.0,3,0.7,0.9,76.57020012537639,74.78725910186768,89.20705318450929,144.53143835067735,39.90013440450033,38.33484649658203,51.28965377807618,80.79546451568584,18.33335240681966,15.901684761047363,24.03709888458252,38.43516826629639,0.858609676361084,0.8518695831298828,1.1833190917968757,1.45759105682373,77.42880980173747,75.78599452972412,90.10820388793945,145.86561679840074,80.32009357138779,300,90561,900
run_20250820_072944,Qwen/Qwen2.5-1.5B,8,1,1,512,512,8,29.0,3,0.7,0.9,78.78703037897746,75.75035095214844,95.86703777313232,151.2161421775817,41.17685794830322,39.81196880340576,52.69165039062502,91.65824651718127,18.80354921023051,16.18337631225586,24.58617687225342,41.6176152229309,0.7649723688761393,0.7119178771972656,1.0452747344970703,1.425917148590087,79.55200274785359,76.45750045776367,96.50695323944092,151.7734456062316,83.42339052106063,300,90561,900
run_20250820_073024,Qwen/Qwen2.5-1.5B,1,2,1,512,512,8,29.0,3,0.7,0.9,133.33361387252808,128.21364402770996,195.50952911376962,251.7530918121337,73.90311082204182,66.25175476074219,128.56357097625735,173.69801521301264,29.713943004608154,29.559731483459473,39.59300518035889,40.926311016082764,0.7057030995686849,0.6662607192993164,0.8959293365478516,1.1333632469177237,134.03931697209677,129.0302276611328,196.26839160919198,252.46363401412955,87.77501930744613,300,90561,900
run_20250820_073102,Qwen/Qwen2.5-1.5B,2,2,1,512,512,8,29.0,3,0.7,0.9,99.78377024332683,93.35088729858398,133.32886695861816,191.95335149765006,52.629570960998535,47.17731475830078,77.58142948150635,143.21046113967893,23.57554038365682,19.72508430480957,35.91563701629639,43.573119640350306,0.9424177805582682,0.9024143218994141,1.2077808380126953,1.63980484008789,100.72618802388509,94.28203105926514,134.4118118286133,192.84834861755363,78.70645609229113,300,90561,900
run_20250820_073141,Qwen/Qwen2.5-1.5B,4,2,1,512,512,8,29.0,3,0.7,0.9,93.77155701319377,89.79713916778564,117.83051490783691,230.64032316207886,49.79679028193156,46.187758445739746,66.28310680389404,126.6562676429746,21.986013650894165,17.864704132080078,31.345558166503913,48.97697925567627,0.7154687245686849,0.6600618362426758,0.9469985961914062,1.2467265129089355,94.48702573776245,90.48831462860107,118.7490463256836,231.524555683136,89.69433141467984,300,90561,900
run_20250820_073221,Qwen/Qwen2.5-1.5B,1,4,1,512,512,8,29.0,3,0.7,0.9,131.34994586308798,119.61495876312256,204.91995811462402,308.4421157836914,75.76053380966187,63.00806999206543,137.4875068664551,235.1405024528503,27.793280680974323,29.254436492919922,36.79397106170654,37.97802209854126,0.706336498260498,0.6530284881591797,0.9543180465698243,1.2249040603637686,132.05628236134848,120.48375606536865,205.4893255233765,308.9774441719055,93.77053075510187,300,90561,900
run_20250820_073300,Qwen/Qwen2.5-1.5B,2,4,1,512,512,8,29.0,3,0.7,0.9,91.72220706939697,87.19539642333984,117.94342994689941,203.84137392044047,48.39454730351766,43.74253749847412,67.37840175628662,124.9257922172543,21.662345727284748,17.493009567260742,32.40702152252197,38.52311849594116,0.7256635030110677,0.6718635559082031,0.9802818298339844,1.314139366149901,92.44787057240804,87.89324760437012,118.60265731811523,205.1169204711912,87.73246953154606,300,90561,900
run_20250812_225923,meta-llama/Meta-Llama-3-8B,1,1,1,512,512,8,29.0,3,0.7,0.9,10147.259753545126,9952.396512031555,18401.602530479435,20064.391374588013,9815.423797766367,9614.552974700928,18057.927918434147,19794.95727300644,165.91622829437256,167.92309284210205,170.65699100494385,172.90167570114136,0.7283576329549154,0.6984472274780273,1.020336151123047,1.255333423614502,10147.98811117808,9953.018188476562,18402.16069221497,20064.84909772873,28.517940110204588,300,94752,900
run_20250812_230022,meta-llama/Meta-Llama-3-8B,2,1,1,512,512,8,29.0,3,0.7,0.9,3617.540383338928,3509.7016096115112,6055.084943771362,6523.074362277985,3284.698386192322,3171.2199449539185,5712.138414382935,6247.247724533081,166.41918698946634,168.8913106918335,172.29905128479004,179.24547672271729,0.8142336209615072,0.8242130279541016,1.1299610137939458,1.513533592224121,3618.35461695989,3510.565996170044,6056.098365783691,6523.631489276886,52.66175887784408,300,94752,900
run_20250812_230107,meta-llama/Meta-Llama-3-8B,4,1,1,512,512,8,29.0,3,0.7,0.9,916.4921887715658,860.1316213607788,1300.6545305252075,1698.93809556961,619.9426817893982,564.0743970870972,1047.1625328063965,1469.842543601989,148.27337543169656,160.04550457000732,172.23734855651855,219.0385913848877,0.6447895367940267,0.6035566329956055,0.872921943664551,1.083545684814453,917.1369783083597,860.6914281845093,1301.2627124786377,1699.606993198394,75.24860438269282,300,94752,900
run_20250812_230149,meta-llama/Meta-Llama-3-8B,8,1,1,512,512,8,29.0,3,0.7,0.9,568.5070927937826,579.6184539794922,685.465931892395,767.1891474723814,322.471346060435,321.915864944458,438.1891965866089,546.4572858810425,123.01645398139954,127.42841243743896,160.3179693222046,207.62231588363647,0.7007169723510742,0.6448030471801758,0.9765863418579104,1.2824440002441404,569.2078097661337,580.2764892578125,686.2333297729492,768.1441664695737,77.46870803678813,300,94752,900
run_20250812_230234,meta-llama/Meta-Llama-3-8B,1,2,1,512,512,8,29.0,3,0.7,0.9,7318.616925875346,7365.482926368713,12985.280466079714,14331.055178642273,7061.765813827515,7107.221841812134,12725.979828834536,14170.404880046844,128.4237551689148,129.21857833862305,129.941725730896,130.5680775642395,0.7756201426188151,0.7848739624023438,1.058340072631836,1.3509368896484368,7319.392546017964,7366.307854652405,12986.176562309267,14332.174446582794,36.650028270271335,300,94752,900
run_20250812_230328,meta-llama/Meta-Llama-3-8B,2,2,1,512,512,8,29.0,3,0.7,0.9,1611.379731496175,1632.8015327453613,2338.677692413331,2585.1112937927246,1351.2618517875671,1369.0342903137207,2073.649454116822,2417.583680152893,130.05739092826843,132.24971294403076,133.41569900512695,134.5579123497009,0.7507936159769694,0.7560253143310547,1.0401010513305664,1.3030171394348142,1612.130525112152,1633.5699558258057,2339.164686203004,2585.850853919983,66.40442445821552,300,94752,900
run_20250812_230413,meta-llama/Meta-Llama-3-8B,4,2,1,512,512,8,29.0,3,0.7,0.9,610.6316248575846,600.112795829773,763.1404399871826,918.9219188690183,385.8100112279256,366.07420444488525,549.8397827148438,731.0894536972045,112.4095602830251,123.58701229095459,133.90271663665771,208.40330600738525,0.6116429964701334,0.5773305892944336,0.7981538772583008,1.0769724845886226,611.2432678540548,600.7286310195923,763.7483596801758,919.5189118385313,81.2624096706159,300,94752,900
run_20250812_230458,meta-llama/Meta-Llama-3-8B,1,4,1,512,512,8,29.0,3,0.7,0.9,5518.176749547322,5688.851833343506,9324.984359741211,10060.339479446411,5300.491989453633,5469.597339630127,9105.431175231934,9910.415468215942,108.84064793586731,109.62879657745361,110.07571220397949,111.3804578781128,0.6909028689066569,0.6430149078369141,0.9615182876586914,1.2765336036682127,5518.867652416229,5689.460277557373,9325.637078285217,10060.842680931091,43.19641097815863,300,94752,900
run_20250812_230549,meta-llama/Meta-Llama-3-8B,2,4,1,512,512,8,29.0,3,0.7,0.9,811.8409093221029,774.02663230896,1158.69882106781,1450.7075643539426,590.160965124766,548.2662916183472,965.562224388123,1225.55282831192,110.838729540507,112.53106594085693,113.62674236297607,146.94377660751343,0.6248672803243002,0.5892515182495117,0.8067607879638673,1.0847830772399896,812.4657766024271,774.5546102523804,1159.2358589172363,1451.2961244583128,78.80444356682204,300,94752,900
run_20250812_230631,meta-llama/Meta-Llama-3-8B,1,8,1,512,512,8,29.0,3,0.7,0.9,10719.07076994578,10826.510906219482,18338.197517395023,20358.44251394272,10390.673396587372,10494.84133720398,18007.312583923343,20139.70436811447,164.19702251752219,165.4345989227295,166.33789539337158,167.0856261253357,0.7534670829772949,0.7398128509521484,1.059126853942871,1.2651777267456048,10719.824237028757,10827.184557914734,18338.88945579529,20358.9381814003,28.84351026632958,300,94752,900
